bed,aimedat,average,,,min 50 darts at double
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
d6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
o6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
m6,d6,95.73,,,
d13,d6,95.73,,,
o13,d6,95.73,,,
o13,d6,95.73,,,
o10,d6,95.73,,,
d10,d6,95.73,,,
d13,d6,95.73,,,
o13,d6,95.73,,,
o10,d6,95.73,,,
d13,d6,95.73,,,
o13,d6,95.73,,,
o10,d6,95.73,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
d6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
o6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
m6,d6,95.72,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
d6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
o6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
m6,d6,91.64,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
d6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
o6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
m6,d6,97.66,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
d6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
o6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
m6,d6,92.19,,,
d10,d6,92.19,,,
d10,d6,92.19,,,
d13,d6,92.19,,,
d10,d6,92.19,,,
o10,d6,92.19,,,
d10,d6,92.19,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
d6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
o6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
m6,d6,96.55,,,
d13,d6,96.55,,,
o10,d6,96.55,,,
d13,d6,96.55,,,
d10,d6,96.55,,,
d10,d6,96.55,,,
o13,d6,96.55,,,
d13,d6,96.55,,,
d10,d6,96.55,,,
o13,d6,96.55,,,
o13,d6,96.55,,,
d10,d6,96.55,,,
o13,d6,96.55,,,
o13,d6,96.55,,,
o10,d6,96.55,,,
o10,d6,96.55,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
d6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
